"","FEATUREID","OBJECTID","TotalDrainageAreaSqKM","AreaSqKM","upstream_forest_MEAN[, 2]","upstream_elevation_MEAN[, 2]","upstream_fwsopenwater_MEAN[, 2]","upstream_fwswetlands_MEAN[, 2]","upstream_impervious_MEAN[, 2]","upstream_developed_MEAN[, 2]","upstream_deg_barr_all[, 2]","Shape_Le_1","upstream_culvertcount"
"198",821842,198,2.7837,2.7837,0.887487875849,522.538267306,0.108632395732,0.0232783705141,0.0184287099903,0.00193986420951,0,4165.49694073,2
"199",821855,199,2.3562,2.3562,0.993888464476836,510.385830872449,0,0.0378151260504542,0,0,0,780.314638235,NA
"200",821856,200,2.6748,2.6748,0.99932705249,497.477196099,0,0.0137954239569,0.00235531628533,0.000672947510094,0,3233.58752378,NA
"201",821866,201,16.5285,16.5285,0.865886196569419,593.041977135579,0.00413830656138698,0.0334876123060092,1.13150013612643,0.0679553498503614,0,1523.16608576,1
"202",821867,202,3.6342,3.6342,0.823922734026715,578.183690116843,0,0.0591877166914314,0.324170381376905,0.0257553244180187,0,2277.35336896,3
"203",821886,203,3.0474,3.0474,0.994388659185,623.364239832,0,0.0141760189014,0.047548730065,0.00206733608978,0,2500.29094396,1
"204",821896,204,12.0384,12.0384,0.886438397129032,602.73905554003,0.00568181818180861,0.0270633971291782,1.15019437798788,0.0727422248805304,0,131.196231524,NA
"205",821914,205,256.6476,256.6476,0.942927578516249,713.348569641237,0.0313854483735479,0.0795787687085508,0.157239342974509,0.0121614229005078,0,1049.19349896,1
"206",821915,206,257.9418,257.9418,0.943015052232742,712.80062013031,0.0312838012295602,0.0792213592368692,0.156830726931365,0.0121387847956414,0,404.254312955,NA
"207",821922,207,259.3341,259.3341,0.942821248728983,711.928541137769,0.031379598749239,0.078875859364444,0.156183085834006,0.0121291415205341,0,474.656925459,NA
"208",821923,208,144.8703,144.8703,0.822584753396581,622.852121455641,0.00785254120408727,0.0169848478259543,1.56706032913563,0.0810538806090428,40,419.775953641,NA
"209",821931,209,252.7857,252.7857,0.942878097930406,715.018060727812,0.0318649353978289,0.0806165063925869,0.152353554809416,0.0119057367564709,0,819.308303096,NA
"210",821932,210,7.6716,7.6716,0.854293758798352,613.753554162973,0,0.0323791647113914,1.66658845611989,0.104645706241435,0,6187.95749887,11
"211",821945,211,6.8715,6.8715,0.920366732155,718.655673464,0.0280288146693,0.119318925999,0.550360183366,0.0371971185331,0,4037.1929987,5
"212",821961,212,247.3308,247.3308,0.942280540878884,714.925082982076,0.0325677190224386,0.0823581211883217,0.146736678165388,0.011702545740361,0,2335.93484759,3
"213",821977,213,1.3122,1.3122,0.736625514403,549.409390276,0.00137174211248,0.0102880658436,1.34705075446,0.0919067215364,0,1333.32274046,1
"214",821987,214,2.0835,2.0835,0.909719222462,697.820383501,0.0215982721382,0.166306695464,1.20043196544,0.07343412527,0,2741.49484381,1
"215",821988,215,3.4857,3.4857,0.905241414924,737.395092402,0.00258197779499,0.00800413116447,0.292021688613,0.0242705912729,0,5028.47636578,2
"216",822021,216,3.8745,3.8745,0.976538908246,512.247542431,0.00255516840883,0,0.109407665505,0.0148664343786,0,5028.17525975,NA
"217",822022,217,1.5345,1.5345,0.797653958944,504.230802868,0,0,0.38651026393,0.0568914956012,0,1732.14413059,2
"218",822058,218,1.2717,1.2717,0.973106864827,606.786953893,0,0.00495399858457,0.0771408351026,0.00778485491861,0,1847.69127131,2
"219",822059,219,1.3662,1.3662,0.924242424242,552.19639129,0.0309617918314,0.0151515151515,0.0368906455863,0.0105401844532,0,1335.38201664,1
"220",822070,220,4.3038,4.3038,0.943538268507063,584.065157741549,0.0158929318276604,0.0152655792555433,0.232120451693863,0.0158929318276828,0,715.98504058,NA
"221",822084,221,0.8208,0.8208,0.976973684211,565.973099257,0.00877192982456,0.0592105263158,0,0,0,1175.28432298,1
"222",822128,222,3.1482,3.1482,0.964265294454037,595.620933790087,0.00686106346485111,0,0.250714694110883,0.0165809033733495,0,377.947279075,2
"223",822135,223,4.3956,4.3956,0.935298935298884,734.424528492448,0,0.00122850122850099,0.481981981982101,0.0552825552825429,0,1544.01281531,1
"224",822136,224,0.9261,0.9261,1,473.371629809,0,0.00777453838678,0,0,0,1454.85197977,NA
"225",822137,225,5.571,5.571,0.991114701130927,498.533924739855,0,0.0256865912762546,0.0284329563812925,0.00630048465266872,0,1028.24357934,NA
"226",822176,226,1.881,1.881,0.97033492823,607.793748102,0,0,0.304784688995,0.0224880382775,0,3725.08326204,3
"227",822188,227,0.9045,0.9045,0.963184079602,790.922433548,0,0,0.402985074627,0.036815920398,0,1066.56651348,1
"228",822221,228,2.763,2.763,0.897719869707,564.765463078,0,0.0361563517915,0.760260586319,0.0641693811075,10,3075.52718663,3
"229",822242,229,406.8009,406.8009,0.898194915497962,678.817921630779,0.0246061402518863,0.0563427957017917,0.659153408952543,0.0366879719292574,0,2150.48779774,NA
"230",822249,230,3.2742,3.2742,0.91506322155,565.544122798,0,0.0129191863661,0.0434304562947,0.0107201759208,0,3378.31464002,1
"231",822259,231,2.1366,2.1366,0.797809604044,523.736044186,0.0669755686605,0.0130581297388,0.352569502949,0.0324347093513,0,1883.76405473,5
"232",822264,232,3.834,3.834,0.879577464789,737.034322948,0.0112676056338,0.0577464788732,0.199061032864,0.012676056338,8,3738.50857877,2
"233",822265,233,1.0908,1.0908,0.971947194719,585.009982949,0.0107260726073,0,0,0,0,2191.87789029,2
"234",822301,234,1.4337,1.4337,0.916509730069,771.325041058,0,0,0.507846829881,0.0747018204645,1,980.339897177,NA
"235",822312,235,2.6478,2.6478,0.989462950374,461.34590263,0.00135961930659,0.0146159075459,0.0271923861319,0.0105370496261,26,5014.81673887,1
"236",822325,236,5.0418,5.0418,0.995537308104044,736.889626527041,0,0,0.00339164584078383,0.00107104605497978,0,1525.57051848,NA
"237",822345,237,6.606,6.606,0.910899182561259,557.117548210494,0,0.0215258855585527,0.361716621253325,0.0363760217983515,0,993.0693563,1
"238",822346,238,5.1993,5.1993,0.819456465293,540.669946814,0.00138480180024,0.0195603254284,0.94495412844,0.0945127228665,0,6229.82960991,4
"239",822367,239,7.4925,7.4925,0.91375375375357,482.772104448193,0.0013213213213229,0,0.205885885885982,0.0327927927927739,0,2907.99713593,5
"240",822417,240,1.4121,1.4121,1,779.451359882,0,0,0,0,366,1567.307473,NA
"241",822508,241,9.4833,9.4833,0.903008446427256,501.902197218294,0.0324570560879829,0.0182215051722635,0.47670114833426,0.0288507165227203,0,5556.69545187,6
"242",822517,242,8.289,8.289,0.978935939196533,485.089438426139,0.000217155266015868,0.0208469055374582,0.0637350705755186,0.0137893593919621,0,3027.97302778,3
"243",822531,243,1.2186,1.2186,0.957902511078,514.098574685,0,0,0.183161004431,0.0369276218612,0,1696.78712893,1
"244",822539,244,34.4727,34.4727,0.915855154948712,508.418090010079,0.00924209591935533,0.0222175808683332,0.392841291804726,0.0361851552097652,0,543.337062019,3
"245",822543,245,0.9783,0.9783,0.713891444342,556.602172655,0.00183992640294,0.03127874885,2.05151793928,0.135234590616,3,2118.96214347,3
"246",822544,246,1.4355,1.4355,0.984326018809,567.733501795,0,0,0.0351097178683,0.00501567398119,0,2403.14549809,1
"247",822545,247,24.7005,24.7005,0.92045910001809,511.982945359607,0.000437238112588505,0.0240116596829887,0.358863180907207,0.0387684459828655,0,1352.84370675,NA
"248",822574,248,410.5422,410.5422,0.89646789051161,677.258282155886,0.0263329811161761,0.0559016831887317,0.654981388027744,0.036522433016622,0,1636.51045061,NA
"249",822582,249,2.0709,2.0709,0.950890916993,557.731044977,0.0199913081269,0.00173837461973,0,0,0,2611.30690846,NA
"250",822593,250,15.5493,15.5493,0.88713318284406,530.364681375736,0.000578804190541493,0.0270301556983062,0.524975400821798,0.0519766163106867,0,723.005413346,1
"251",822609,251,13.6062,13.6062,0.876041804471305,538.158668113401,0.000529170525200852,0.0233496494245065,0.583675089297394,0.0584733430347759,1,2017.80352101,4
"252",822636,252,0.9495,0.9495,0.909952606635,466.856516559,0,0,0.142180094787,0.0208530805687,0,1473.32901105,2
"253",822662,253,2.1636,2.1636,0.997920133111,777.167115781,0,0,0,0,9,2688.70350908,NA
"254",822663,254,1.8522,1.8522,0.914480077745,464.204830618,0,0.00631681243926,0.126822157434,0.0228377065112,1,2013.10790474,3
"255",822667,255,36.0927,36.0927,0.917612148717055,507.724432770641,0.00882726978029242,0.0216193302246658,0.387876218736658,0.0364062538962095,0,559.62798921,1
"256",822673,256,12.8349,12.8349,0.895308884369869,444.417507320463,0.00140242619732212,0.00574994740901848,0.297174111212444,0.0320454386087775,3,3952.61602456,5
"257",822678,257,41.4144,41.4144,0.921462100139043,500.591368355606,0.00801894993043855,0.0192107093184929,0.355724095966532,0.0355745827538177,0,722.766845707,NA
"258",822713,258,46.7847,46.7847,0.920724082873221,485.96845150977,0.00709847450126119,0.0172556412673327,0.349710482272964,0.0353769501567763,0,1452.48284924,2
"259",822719,259,3.3066,3.3066,0.973870440936,694.567971036,0.0122482308111,0.111322808928,0.0228633641807,0.0130647795318,0,2067.02299598,1
"260",822720,260,1.08,1.08,0.995,722.334969889,0,0.0741666666667,0,0,0,1165.74926475,NA
"261",822721,261,1.0395,1.0395,0.961904761905,355.877535839,0,0.0017316017316,0.0294372294372,0.004329004329,12,1420.26443784,1
"262",822732,262,414.6642,414.6642,0.894556125173083,675.650147794634,0.0283393164878789,0.0554393169219934,0.648676688269601,0.0362244920106358,0,1830.56902695,NA
"263",822733,263,0.9819,0.9819,0.778185151237,499.181648933,0.083409715857,0.00916590284143,0.148487626031,0.0109990834097,0,1802.51951552,NA
"264",822734,264,39.1941,39.1941,0.921812211531814,503.470256669605,0.00847321408066914,0.0200004592527905,0.367080759604054,0.0357528301453451,0,2543.57492751,NA
"265",822735,265,45.0891,45.0891,0.921375676161174,491.78699440308,0.00736541647536,0.0177448651669645,0.353300465079052,0.0357492165512222,0,3373.10150229,6
"266",822739,266,1.2303,1.2303,0.980248719824,795.621748349,0.00658376005852,0.070958302853,0,0,0,944.838279164,NA
"267",822740,267,1.458,1.458,0.946296296296,774.62615413,0,0,0.268518518519,0.0518518518519,0,963.775346731,NA
"268",822744,268,1.4238,1.4238,0.98419721871,483.100013916,0.0094816687737,0.00252844500632,0.0537294563843,0.0132743362832,0,1730.09495849,1
"269",822752,269,1.485,1.485,1,682.46673743,0,0.0321212121212,0,0,0,1065.33200293,NA
"270",822753,270,1.6083,1.6083,0.959149412423,564.81355167,0.0128707330722,0.0397313933968,0.256295467264,0.023503077784,0,1841.92832014,NA
"271",822754,271,2.3913,2.3913,0.788106887467,560.727301848,0.00451637184795,0.0681219420399,0.363944298081,0.0304855099737,0,4785.94785882,4
"272",822761,272,415.6947,415.6947,0.89417666378714,675.207458528046,0.0285829961267082,0.0553235343149789,0.647419368108286,0.0361606727244699,0,130.881276786,NA
"273",822766,273,8.7345,8.7345,0.830705821741456,541.235252909367,0.010819165378667,0.0123647604327622,0.764348274084695,0.0648119526017168,639,553.022112059,NA
"274",822767,274,1.6299,1.6299,0.74765323026,524.941417995,0.0110436223081,0.0104914411927,0.294864715627,0.0535615681944,0,3099.6908304,1
"275",822768,275,1.503,1.503,0.980838323353,484.646799053,0,0.0652694610778,0,0,0,2789.78286178,NA
"276",822783,276,5.0796,5.0796,0.997519489723579,660.800165291171,0,0.0217930545712272,0,0,0,2320.56126369,NA
"277",822791,277,6.9111,6.9111,0.995963016017581,658.864628673165,0.000260450579502588,0.0169292876676648,0,0,0,166.071167401,NA
"278",822792,278,1.3455,1.3455,0.966555183946,602.344515022,0,0,0,0,0,779.73057791,NA
"279",822800,279,4.5405,4.5405,0.979781962338724,700.025834602826,0.00891972249751861,0.10604558969307,0.0166501486620202,0.00951437066399072,0,355.111816312,NA
"280",822807,280,1.8585,1.8585,1,701.525145982,0,0,0,0,1,1202.43898031,NA
"281",822808,281,4.221,4.221,0.845415778251549,559.059718254723,0.017270788912601,0.0571428571428774,0.313006396588884,0.0283582089552532,0,237.339225424,NA
"282",822814,282,2.0853,2.0853,0.977988778593,700.18036218,0.00906344410876,0.141562365127,0,0,0,2551.88883856,NA
"283",822824,283,3.5478,3.5478,0.906900050736,500.204183779,0.00228310502283,0.0124302384576,0.20268899036,0.0416032470827,1,4258.56236142,2
"284",822825,284,1.7721,1.7721,0.954799390554,476.011862674,0.00203148806501,0.0345352971051,0.243270695785,0.0365667851701,0,2775.55717027,1
"285",822829,285,1.7559,1.7559,0.966683751922,551.757665356,0.0041004613019,0.0430548436699,0.0225525371604,0.00256278831369,0,2837.69631621,NA
"286",822830,286,1.6533,1.6533,0.820359281437,558.572054062,0.00326619488296,0.0223189983669,0.538922155689,0.0680457267284,0,3062.99623101,4
"287",822855,287,1.629,1.629,0.511049723757,474.948288385,0.456906077348,0.00994475138122,0,0,0,478.801078872,NA
"288",822856,288,425.2851,425.2851,0.892605689689097,672.115763744022,0.028569070489403,0.0543299071611134,0.648536946156722,0.0366826865084066,0,680.321427082,NA
"289",822857,289,7.0767,7.0767,0.853109500190763,545.330101404195,0.00686760778328813,0.0128449701131855,0.875492814446326,0.0676586544575357,9,903.997441746,NA
"290",822858,290,4.4082,4.4082,0.812576561862175,549.370499934545,0.00040832993058305,0.0198040016333156,0.875459371171316,0.0718660677826807,0,2966.39564552,7
"291",822859,291,1.2807,1.2807,0.826423049895,524.73259044,0.00351370344343,0.0801124385102,0.464511595221,0.0428671820098,0,2411.08780335,1
"292",822879,292,7.029,7.029,0.979641485275132,697.908821932543,0.00845070422534934,0.120358514724814,0.0107554417413434,0.00614596670932563,1,430.305403318,NA
"293",822880,293,1.2411,1.2411,0.999274836838,712.206960743,0,0.155910079768,0,0,0,980.749350927,NA
"294",822881,294,2.1798,2.1798,0.920726672171408,549.000449321372,0.000412881915771951,0,1.04913294797462,0.0672997522708568,0,160.472395626,2
"295",822944,295,1.0638,1.0638,0.890862944162,531.14308293,0.000846023688663,0,1.81979695431,0.0871404399323,0,1537.45249293,4
"296",822968,296,1.7847,1.7847,0.995965708522,657.238117551,0.00100857286939,0.00353000504286,0,0,0,1621.99941131,NA
"297",823010,297,5.2569,5.2569,0.981338811847,728.077884653,0.0321862694744,0.127717856531,0,0,1,3075.42961015,NA
"298",823011,298,1.4085,1.4085,0.980830670927,712.349941149,0.0255591054313,0.12268370607,0,0,0,1184.83182806,NA
"299",823012,299,10.1106,10.1106,0.974897632187843,624.07632162143,0.020028484956297,0.0129072458607799,0,0,0,3572.74017646,NA
"300",823013,300,428.2884,428.2884,0.890204591111961,670.744346224549,0.0312707512040784,0.0540098681169157,0.644159402869553,0.036467483125848,2,1904.39132396,NA
"301",823038,301,1.0593,1.0593,0.951571792693,569.325912229,0,0,0.302463891249,0.0458793542906,1,1391.59559819,NA
"302",823045,302,1.9386,1.9386,0.930362116992,500.455467982,0,0.0259981429898,0.0789229340761,0.0162488393686,0,2234.7498879,1
"303",823046,303,6.21,6.21,0.929275362319111,486.603793918845,0.00188405797101457,0.0176811594202611,0.232173913043383,0.0388405797101315,1,1005.18133124,NA
"304",823100,304,1.2456,1.2456,0.971820809249,495.709673402,0.0115606936416,0.0867052023121,0.0382947976879,0.0115606936416,0,1758.79586777,NA
"305",823109,305,1.4481,1.4481,0.957737725295,506.097082542,0.0254816656308,0.0503418272219,0.0223741454319,0.00994406463642,0,2552.99215625,NA
"306",823117,306,438.4575,438.4575,0.892038795094153,669.639350777343,0.0311407605069863,0.053054857084221,0.629219479653002,0.0356216965156176,0,435.909436617,NA
"307",823134,307,4.5117,4.5117,0.868342309993994,539.541921667963,0.0027927388789157,0.0293237582286072,0.43546778376223,0.042689008577707,2,2065.8042743,3
"308",823135,308,0.8874,0.8874,0.777890466531,490.394920891,0.0760649087221,0.00608519269777,0.438133874239,0.0425963488844,0,1734.93347682,2
"309",823148,309,0.8793,0.8793,0.963152507677,523.282200106,0.0163766632549,0.014329580348,0.117707267144,0.0225179119754,0,1290.24211569,1
"310",823169,310,2.214,2.214,0.89512195122,548.680835234,0,0.0215447154472,0.271544715447,0.0434959349593,0,3511.54864335,2
"311",823177,311,7.236,7.236,0.982338308457577,719.622115580644,0.0304726368159161,0.116666666666309,0,0,0,802.314497765,NA
"312",823199,312,3.2796,3.2796,0.895993413831,614.001832102,0.0858946212953,0.00246981339188,0,0,0,2418.91003778,1
"313",823200,313,5.6457,5.6457,0.833413040012684,528.558378142283,0.0141877889367121,0.0283755778734268,0.584090546787571,0.0489399011637139,0,356.193538874,1
"314",823201,314,7.2918,7.2918,0.828807701802003,540.665357655286,0.0176499629721152,0.0773882991854851,0.394593927425593,0.0338188101703373,0,1908.35625256,3
"315",823243,315,14.3991,14.3991,0.97693605850362,718.93520129941,0.0209388086755213,0.11788236764794,0,0,1,802.321119905,1
"316",823244,316,1.4931,1.4931,0.919831223629,443.824571017,0.00241109101869,0.0470162748644,0.21036769138,0.0331525015069,0,2648.40026849,3
"317",823245,317,4.1886,4.1886,0.944563816072016,484.711472331256,0.00558659217876705,0.0455522131499778,0.181564245810067,0.0264288783841923,0,3015.19187861,3
"318",823246,318,1.2276,1.2276,0.91348973607,517.65038002,0.00219941348974,0.058651026393,0.288123167155,0.0293255131965,0,2081.85610459,1
"319",823256,319,9.324,9.324,0.916312741312974,484.301861151066,0.00135135135135147,0.0176640926640767,0.296814671814629,0.0388996138996078,0,1482.69116673,NA
"320",823257,320,5.6889,5.6889,0.937826293307969,473.832281913015,0.00474608448030194,0.0463534250909723,0.192532827084238,0.0284765068818191,2,92.8078677706,1
"321",823274,321,0.8892,0.8892,1,709.461479218,0,0,0,0,0,783.648677847,NA
"322",823291,322,1.6236,1.6236,0.99667405765,745.327872706,0,0.00831485587583,0,0,0,2578.01219989,NA
"323",823296,323,20.826,20.826,0.946456352636003,724.768644824074,0.0254537597234191,0.0928262748487221,0,0,0,743.199482199,NA
"324",823315,324,23.2434,23.2434,0.942577247734755,720.527659059914,0.0238132114922917,0.0910322930380005,0,0,6,716.160482565,1
"325",823316,325,10.467,10.467,0.983061049011035,689.286183293936,0.00988822012038046,0.113929492691399,0.00722269991400618,0.00412725709370879,1,2291.79593967,NA
"326",823324,326,1.7847,1.7847,1,713.644699274,0,0.0327786182552,0,0,0,1311.61791496,NA
"327",823325,327,1.6389,1.6389,1,728.986300741,0.00054914881933,0.0318506315211,0,0,0,1221.47718987,NA
"328",823326,328,6.8166,6.8166,0.964351729601319,443.049328522068,0.0174280433060734,0.0257459730657259,0.0620543966199696,0.012542909955123,0,6357.72535094,3
"329",823353,329,442.6119,442.6119,0.891098047747913,668.835540792186,0.032552446059385,0.052575179293654,0.623313562061834,0.0352873476741055,0,983.54362317,NA
"330",823354,330,3.7026,3.7026,0.890617403986699,533.565056214579,0.0320855614973401,0.0160427807486843,0.18376276130278,0.0333009236752183,0,1382.25013933,NA
"331",823372,331,5.9805,5.9805,0.966892400301,729.264308423,0.0126410835214,0.125357411588,0,0,0,3545.95056731,1
"332",823399,332,6.8949,6.8949,0.954705652003795,714.32620692177,0.00117478136013534,0.0211460644824206,0.341339250750554,0.0373319409999049,0,4001.24988592,5
"333",823400,333,2.7351,2.7351,0.97894044093473,720.049360530967,0,0.00888450148074798,0.0371832839750316,0.00460677854557259,0,676.538552498,2
"334",823401,334,2.7135,2.7135,0.961194029851,444.455587359,0.0016583747927,0.0199004975124,0.0766169154229,0.0155887230514,3,4649.94626676,2
"335",823444,335,4.7448,4.7448,0.848065250379,525.29679371,0.00853566009105,0.0445751138088,1.41350531108,0.0675265553869,0,3397.39052329,9
"336",823445,336,14.0103,14.0103,0.829254191559047,531.690300622591,0.0201066358322117,0.0556947388707405,0.574805678678951,0.0416907560865988,1,1142.81169587,1
"337",823472,337,64.1421,64.1421,0.912921466556224,463.26429727378,0.00547222495052645,0.0149714462108285,0.345437707839268,0.0346714560327723,1,6641.39351518,3
"338",823473,338,1.9521,1.9521,0.905947441217,317.964695003,0,0.000922083909636,0.0894421392347,0.0225910557861,0,2993.35915549,2
"339",823496,339,9.9045,9.9045,0.956656065424962,711.840517776726,0.00218082689686609,0.021353930031783,0.296501590186408,0.0296228986824401,40,528.789691564,NA
"340",823511,340,39.4281,39.4281,0.945444999885799,699.743874073342,0.0173252071492157,0.0895249834508912,0.066835581729619,0.00947293935037098,10,608.651130392,NA
"341",823524,341,34.4169,34.4169,0.951936403336638,708.979976777241,0.019089458957662,0.0961794932140994,0.00353024240997513,0.00185664600820621,0,1142.76019977,1
"342",823525,342,1.3257,1.3257,0.976917854718,616.338127846,0,0.0536320434487,0.338085539715,0.0142566191446,0,554.161697927,1
"343",823528,343,19.0296,19.0296,0.832009080590131,528.980198830192,0.0169788119561131,0.0521188043889903,0.839008702232725,0.0495648883843977,0,312.781324611,NA
"344",823541,344,49.7529,49.7529,0.947576925164137,701.174379802075,0.0141639984804906,0.0764638845172833,0.113492881821857,0.0134585119661485,0,515.599994809,NA
"345",823551,345,37.8522,37.8522,0.94455276047357,703.419081623725,0.0180465072043367,0.0903989728470278,0.0494079604354131,0.00882115174284126,0,1396.73177653,2
"346",823559,346,5.8581,5.8581,0.87279151943432,747.882318695688,0.0345675218927993,0.0381010907973608,0,0,0,2200.58152299,1
"347",823581,347,1.9638,1.9638,0.895508707608,696.064727615,0.00870760769936,0.0930339138405,0,0,16,1992.81088653,1
"348",823634,348,1.62,1.62,0.891111111111,543.55756424,0,0.0244444444444,0.523333333333,0.0294444444444,0,1356.1407835,1
"349",823635,349,4.3488,4.3488,0.775041390728492,544.787138256853,0.000413907284768098,0.0188327814569552,1.24130794701815,0.0707781456953236,0,1077.47516595,2
"350",823642,350,1.3257,1.3257,0.915139171758,587.604104637,0.0672097759674,0,0.0115410726409,0.00339443312967,0,1041.14502622,1
"351",823643,351,448.2117,448.2117,0.889755889906479,666.946683296337,0.0342199902412018,0.0520548660376445,0.617044133385978,0.0351215731316168,2,1740.26500759,NA
"352",823658,352,1.953,1.953,0.933179723502,761.257571228,0.0165898617512,0.0442396313364,0,0,1,1268.89504273,NA
"353",823672,353,2.0016,2.0016,0.88714028777,685.598698019,0.0121402877698,0.0278776978417,0.124100719424,0.044964028777,1,1992.01344289,1
"354",823705,354,53.0991,53.0991,0.948083865828206,697.747118693641,0.0136104001762753,0.0782047153341487,0.164426515703429,0.0147121137646508,0,2016.20018589,NA
"355",823706,355,4.707,4.707,0.998661567877528,697.20496473723,0.00019120458891012,0.0235181644359435,0.0290630975144375,0.00133843212237139,0,1566.70762427,1
"356",823721,356,67.2138,67.2138,0.913004472295809,456.192058665239,0.00522214188156543,0.0143140247984727,0.336439838247464,0.0342117243780253,25,1845.62063633,NA
"357",823727,357,12.0267,12.0267,0.960637581381519,413.588204421798,0.0103270223752294,0.0190825413454833,0.113148245154585,0.0199805432911723,0,3481.19046529,7
"358",823742,358,24.8589,24.8589,0.821295391187785,527.538288739447,0.0131059700952193,0.0436624307592346,0.958328807791414,0.0558632924224125,0,1569.98317167,2
"359",823747,359,2.3175,2.3175,0.719223300971,556.734410246,0.000776699029126,0.0182524271845,1.19339805825,0.0854368932039,0,2188.09143179,5
"360",823779,360,2.1006,2.1006,0.905741216795,474.769578412,0.0111396743787,0.0407026563839,0.296486718081,0.063410454156,0,4410.72068465,4
"361",823780,361,0.9054,0.9054,0.864811133201,479.60168724,0,0.0119284294235,1.07355864811,0.0755467196819,0,2376.33906002,4
"362",823789,362,1.6911,1.6911,0.996274614156,700.49978831,0,0.0862160723789,0,0,2,1909.7656509,1
"363",823809,363,1.9215,1.9215,0.977985948478,459.818925501,0,0.0154566744731,0.105854800937,0.0187353629977,0,2794.90040121,1
"364",823819,364,1.314,1.314,0.958219178082,465.493067326,0.00342465753425,0.0102739726027,0.146575342466,0.0191780821918,0,2679.10566879,2
"365",823843,365,2.4498,2.4498,0.793534166054,775.088193985,0.0455547391624,0.0165319617928,0,0,0,2019.47220455,NA
"366",823844,366,450.2385,450.2385,0.889124763875136,666.418400095765,0.0351133899033343,0.0518205351163993,0.61430042077689,0.0349734640640378,0,1129.67667472,NA
"367",823881,367,58.9437,58.9437,0.952010138488049,696.049776529218,0.0122913899195344,0.0728016734612772,0.170231933183575,0.0144290229490264,0,1867.27466091,NA
"368",823882,368,2.0835,2.0835,0.985313174946,678.169726193,0.00820734341253,0.00647948164147,0.0526997840173,0.007343412527,0,2398.36802166,3
"369",823913,369,33.1884,33.1884,0.824384423473161,529.302213739845,0.00995227248074782,0.0342770365549631,0.832628267708282,0.0513342011063974,2,1109.62317323,2
"370",823914,370,3.375,3.375,0.826933333333,501.575084513,0,0.0461333333333,0.2688,0.0298666666667,0,2957.19936804,2
"371",823937,371,22.0338,22.0338,0.782493260354523,546.105953336594,0.0633526672657881,0.0448084306837762,0.769177354790419,0.0555101707376409,0,2413.0709076,NA
"372",823938,372,1.7208,1.7208,0.926255230126,523.127477255,0.0240585774059,0.0627615062762,0.141736401674,0.0292887029289,0,2277.99663315,1
"373",823959,373,2.169,2.169,0.883817427386,561.216704436,0.00746887966805,0.0460580912863,0.231950207469,0.0199170124481,0,2994.77645558,4
"374",823960,374,3.6846,3.6846,0.783585735222,570.24274023,0.000244259892526,0.038104543234,0.907425500733,0.0693698094773,10,4647.42325813,4
"375",823961,375,0.9468,0.9468,0.949619771863,529.250838247,0,0.0114068441065,0.26711026616,0.0503802281369,0,1256.027697,2
"376",823962,376,0.8955,0.8955,0.952763819095,542.484397482,0,0.0402010050251,0.285427135678,0.0472361809045,1,1479.8684816,1
"377",823968,377,18.9288,18.9288,0.777339292506565,552.133084476807,0.0494960060860197,0.0446937999239345,0.878756181056404,0.0617154811714941,4,154.460335084,NA
"378",823976,378,20.0376,20.0376,0.906351060007372,462.971692113057,0.00273984908372094,0.0316205533596686,0.421128278835855,0.0386273805246019,0,5254.31774264,12
"379",823977,379,3.9474,3.9474,0.905152758777879,462.543739809287,0.00592795257635335,0.0282717738258331,0.424988600091143,0.0563155494756342,0,1059.98649381,NA
"380",824018,380,5.0463,5.0463,0.973782771535669,425.705831800955,0.000891742464777064,0.00856072766185313,0.0784733369004557,0.0121276975209769,0,2965.92631956,NA
"381",824019,381,0.8199,0.8199,0.981339187706,325.589494188,0.00109769484083,0,0.019758507135,0.00768386388584,0,1282.97059864,NA
"382",824026,382,475.2873,475.2873,0.882264053762841,659.833662513949,0.0380744446569353,0.051166736413965,0.620268624892646,0.0360255786342182,2,919.069045873,1
"383",824038,383,11.3913,11.3913,0.7351663111321,556.166938559244,0.061467962392451,0.0487477285296792,1.04795765189148,0.0676305601642622,5,2172.24449897,4
"384",824039,384,6.8895,6.8895,0.777139124754986,564.568884719655,0.0266492488569923,0.0359242325277566,0.773220117570299,0.0549967341606717,0,426.187809484,1
"385",824062,385,0.8856,0.8856,0.981707317073,552.236590068,0,0,0.0538617886179,0.00711382113821,0,1040.21762556,NA
"386",824069,386,62.4114,62.4114,0.952715369307493,693.847343809949,0.0118824445533999,0.0700256683874983,0.18707639950389,0.0153433507340092,0,920.926670979,1
"387",824092,387,5.0841,5.0841,0.949902637635,644.158628761,0,0.00955921402018,0.167640290317,0.0302708443972,0,4637.98477011,3
"388",824093,388,476.568,476.568,0.882450143526203,659.474479412761,0.0379777912071188,0.0510292340232771,0.618828372865862,0.0359457621997181,0,458.852635771,NA
"389",824129,389,38.457,38.457,0.824877135501861,521.451980359435,0.00858881347999196,0.0344488649660826,0.796653405102144,0.0511350339339967,0,1506.13990739,1
"390",824167,390,24.8742,24.8742,0.901801866994874,460.055593519185,0.00314783993052496,0.0299587524422811,0.436970837253108,0.0439612128229314,0,1085.47823978,2
"391",824202,391,1.8927,1.8927,0.943889681408,710.955492587,0.00332857822159,0.0537327627199,0.120304327152,0.0280551592962,0,2302.90744868,1
